,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome
353,36,blue-collar,married,secondary,no,0,yes,no,secondary,195,2,-1,0,failure
354,59,blue-collar,divorced,secondary,no,27,no,no,secondary,347,3,-1,0,failure
355,31,admin.,single,secondary,no,12,yes,no,secondary,208,2,-1,0,failure
356,44,blue-collar,single,secondary,no,34,yes,no,secondary,404,4,-1,0,failure
357,33,entrepreneur,single,tertiary,no,1068,yes,no,secondary,396,2,-1,0,failure
358,40,blue-collar,married,secondary,no,211,yes,no,secondary,216,4,-1,0,failure
359,46,admin.,single,tertiary,no,377,yes,no,secondary,98,2,-1,0,failure
360,48,management,married,tertiary,no,263,yes,no,secondary,350,2,-1,0,failure
361,42,services,married,secondary,no,1263,yes,no,secondary,114,2,-1,0,failure
362,27,services,married,secondary,no,8,yes,no,secondary,88,3,-1,0,failure
363,48,admin.,married,secondary,no,126,yes,yes,secondary,379,2,-1,0,failure
364,59,admin.,married,secondary,no,230,yes,no,secondary,190,3,-1,0,failure
365,46,technician,married,tertiary,no,841,yes,no,secondary,158,1,-1,0,failure
366,38,admin.,divorced,secondary,no,308,yes,no,secondary,102,1,-1,0,failure
367,43,management,divorced,tertiary,no,1,yes,no,secondary,306,1,-1,0,failure
368,38,admin.,divorced,tertiary,no,86,yes,no,secondary,218,1,-1,0,failure
369,23,student,single,secondary,no,157,yes,no,secondary,54,1,-1,0,failure
370,34,services,married,secondary,no,22,yes,no,secondary,344,1,-1,0,failure
371,38,admin.,married,secondary,no,46,yes,yes,secondary,195,1,-1,0,failure
372,37,blue-collar,married,secondary,no,1293,no,no,secondary,652,1,-1,0,failure
373,25,admin.,single,secondary,no,122,yes,no,secondary,286,1,-1,0,failure
374,48,blue-collar,married,secondary,no,131,yes,no,secondary,189,1,-1,0,failure
375,49,blue-collar,single,secondary,no,143,yes,no,secondary,83,1,-1,0,failure
376,38,admin.,single,secondary,no,393,no,no,secondary,184,2,-1,0,failure
377,43,blue-collar,married,primary,no,98,yes,no,secondary,235,1,-1,0,failure
378,33,management,married,tertiary,no,0,yes,no,secondary,290,1,-1,0,failure
379,55,blue-collar,married,secondary,no,224,yes,no,secondary,232,1,-1,0,failure
380,38,blue-collar,married,secondary,no,757,yes,no,secondary,133,1,-1,0,failure
381,49,services,married,secondary,no,245,yes,yes,secondary,318,1,-1,0,failure
382,40,management,married,secondary,no,8486,no,no,secondary,260,3,-1,0,failure
383,43,admin.,married,secondary,no,350,no,no,secondary,437,1,-1,0,failure
384,38,blue-collar,married,secondary,no,20,yes,no,secondary,402,1,-1,0,failure
385,58,services,married,secondary,no,1667,yes,yes,secondary,85,1,-1,0,failure
386,57,technician,married,secondary,no,345,yes,no,secondary,125,1,-1,0,failure
387,32,unemployed,married,secondary,no,10,yes,no,secondary,501,4,-1,0,failure
388,56,management,married,tertiary,no,830,yes,yes,secondary,1201,1,-1,0,failure
389,58,blue-collar,divorced,secondary,no,29,yes,no,secondary,253,1,-1,0,failure
390,60,retired,divorced,secondary,no,545,yes,no,secondary,1030,1,-1,0,failure
391,37,technician,married,tertiary,no,8730,yes,no,secondary,149,1,-1,0,failure
392,46,technician,divorced,tertiary,no,477,yes,no,secondary,114,1,-1,0,failure
393,27,admin.,married,secondary,no,4,yes,no,secondary,243,1,-1,0,failure
394,43,blue-collar,married,secondary,no,1205,yes,no,secondary,769,2,-1,0,failure
395,32,technician,single,secondary,no,0,yes,yes,secondary,135,3,-1,0,failure
396,40,admin.,single,secondary,no,263,yes,no,secondary,231,1,-1,0,failure
397,38,admin.,married,secondary,no,1,no,no,secondary,76,1,-1,0,failure
398,34,blue-collar,married,secondary,no,283,no,yes,secondary,199,1,-1,0,failure
399,47,blue-collar,married,primary,no,206,yes,no,secondary,152,1,-1,0,failure
400,42,housemaid,married,primary,no,17,yes,no,secondary,124,1,-1,0,failure
401,48,technician,married,secondary,no,141,yes,yes,secondary,424,1,-1,0,failure
402,29,self-employed,single,tertiary,no,16,yes,no,secondary,43,1,-1,0,failure
403,50,services,married,secondary,no,206,yes,no,secondary,154,1,-1,0,failure
404,52,technician,married,secondary,no,7,no,no,secondary,203,2,-1,0,failure
405,50,management,married,tertiary,no,0,no,no,secondary,326,1,-1,0,failure
406,58,retired,married,tertiary,no,0,no,no,secondary,393,1,-1,0,failure
407,46,blue-collar,divorced,primary,no,1927,yes,no,secondary,241,3,-1,0,failure
408,38,technician,married,secondary,no,284,yes,no,secondary,483,1,-1,0,failure
409,46,blue-collar,married,secondary,no,1660,yes,no,secondary,259,1,-1,0,failure
410,32,services,single,secondary,no,406,yes,no,secondary,227,1,-1,0,failure
411,51,blue-collar,married,primary,no,230,yes,no,secondary,673,1,-1,0,failure
412,39,admin.,single,secondary,no,-25,yes,no,secondary,576,1,-1,0,failure
413,48,admin.,married,secondary,no,182,yes,no,secondary,180,2,-1,0,failure
414,36,entrepreneur,married,tertiary,no,1169,yes,no,secondary,168,2,-1,0,failure
415,34,admin.,divorced,secondary,no,67,yes,no,secondary,90,1,-1,0,failure
416,40,technician,married,secondary,no,77,no,no,secondary,505,1,-1,0,failure
417,43,unemployed,married,secondary,no,0,yes,no,secondary,245,1,-1,0,failure
418,52,blue-collar,divorced,primary,no,55,yes,yes,secondary,186,1,-1,0,failure
419,33,technician,married,secondary,yes,72,yes,no,secondary,623,1,-1,0,failure
420,49,management,single,tertiary,no,163,yes,no,secondary,496,3,-1,0,failure
421,32,management,single,tertiary,no,151,yes,no,secondary,118,1,-1,0,failure
422,39,admin.,single,secondary,no,113,yes,no,secondary,342,1,-1,0,failure
423,40,blue-collar,married,secondary,no,0,yes,no,secondary,225,1,-1,0,failure
424,38,technician,single,tertiary,no,9,yes,no,secondary,185,3,-1,0,failure
425,43,management,married,secondary,no,375,yes,no,secondary,196,2,-1,0,failure
426,39,services,married,secondary,no,1142,yes,no,secondary,276,1,-1,0,failure
427,54,blue-collar,married,primary,no,2102,yes,no,secondary,76,1,-1,0,failure
428,38,technician,single,tertiary,no,4325,yes,no,secondary,87,1,-1,0,failure
429,40,blue-collar,married,secondary,no,217,yes,no,secondary,195,1,-1,0,failure
430,55,admin.,married,secondary,no,131,yes,no,secondary,744,1,-1,0,failure
431,42,management,married,tertiary,no,1680,yes,no,secondary,765,1,-1,0,failure
432,39,blue-collar,married,secondary,no,0,yes,no,secondary,262,1,-1,0,failure
433,40,blue-collar,married,primary,no,46,yes,no,secondary,119,1,-1,0,failure
434,32,blue-collar,married,secondary,no,320,yes,no,secondary,198,2,-1,0,failure
435,55,admin.,married,secondary,no,183,yes,no,secondary,150,1,-1,0,failure
436,45,blue-collar,married,secondary,no,39,no,no,secondary,241,1,-1,0,failure
437,35,management,single,tertiary,no,560,yes,no,secondary,181,1,-1,0,failure
438,58,technician,divorced,secondary,no,469,no,no,secondary,196,1,-1,0,failure
439,35,admin.,married,secondary,no,530,yes,no,secondary,149,1,-1,0,failure
440,49,services,married,primary,no,61,yes,no,secondary,246,1,-1,0,failure
441,34,technician,single,tertiary,no,242,yes,no,secondary,112,1,-1,0,failure
442,36,blue-collar,married,secondary,no,139,yes,no,secondary,309,2,-1,0,failure
443,24,self-employed,single,secondary,no,0,yes,no,secondary,278,1,-1,0,failure
444,34,technician,married,secondary,no,367,yes,no,secondary,140,1,-1,0,failure
445,51,admin.,divorced,secondary,no,228,yes,no,secondary,136,1,-1,0,failure
446,39,technician,single,secondary,no,45248,yes,no,secondary,1623,1,-1,0,failure
447,50,self-employed,married,secondary,no,-84,yes,no,secondary,101,1,-1,0,failure
448,32,services,single,secondary,no,310,yes,no,secondary,144,1,-1,0,failure
449,42,blue-collar,married,secondary,no,132,yes,no,secondary,238,1,-1,0,failure
450,50,technician,married,secondary,no,797,yes,no,secondary,354,1,-1,0,failure
451,40,services,married,secondary,no,71,no,no,secondary,79,1,-1,0,failure
452,46,management,divorced,secondary,no,2,yes,no,secondary,187,1,-1,0,failure
453,37,management,married,tertiary,no,231,yes,yes,secondary,451,2,-1,0,failure
454,34,blue-collar,married,secondary,no,270,yes,yes,secondary,159,1,-1,0,failure
455,44,blue-collar,married,secondary,no,274,yes,yes,secondary,409,1,-1,0,failure
456,40,admin.,single,secondary,no,-109,yes,yes,secondary,170,1,-1,0,failure
457,37,technician,married,secondary,no,1,yes,no,secondary,608,1,-1,0,failure
458,33,blue-collar,single,secondary,yes,-60,no,no,secondary,243,1,-1,0,failure
459,35,blue-collar,married,secondary,no,89,yes,no,secondary,145,2,-1,0,failure
460,58,blue-collar,divorced,secondary,no,-11,no,no,secondary,112,1,-1,0,failure
461,39,blue-collar,married,primary,no,0,yes,no,secondary,262,2,-1,0,failure
462,43,blue-collar,married,secondary,no,-509,yes,no,secondary,124,1,-1,0,failure
463,39,unemployed,married,primary,no,408,yes,no,secondary,53,1,-1,0,failure
464,36,services,single,primary,no,58,yes,no,secondary,134,1,-1,0,failure
465,57,retired,single,secondary,no,1640,no,yes,secondary,204,4,-1,0,failure
466,36,admin.,single,secondary,no,20,yes,no,secondary,186,1,-1,0,failure
467,50,blue-collar,married,primary,no,71,yes,no,secondary,678,1,-1,0,failure
468,55,blue-collar,married,secondary,no,52,yes,no,secondary,182,1,-1,0,failure
469,44,self-employed,married,tertiary,no,292,yes,no,secondary,162,1,-1,0,failure
470,44,services,divorced,secondary,no,424,yes,no,secondary,27,1,-1,0,failure
471,39,housemaid,single,primary,no,109,yes,no,secondary,699,3,-1,0,failure
472,46,blue-collar,married,secondary,no,1044,yes,no,secondary,43,1,-1,0,failure
473,39,blue-collar,married,secondary,no,983,yes,no,secondary,97,1,-1,0,failure
474,34,admin.,married,secondary,no,869,no,no,secondary,1677,1,-1,0,failure
475,40,blue-collar,married,primary,no,668,yes,no,secondary,283,2,-1,0,failure
476,50,management,married,tertiary,no,964,yes,no,secondary,323,1,-1,0,failure
477,31,management,single,secondary,no,301,yes,no,secondary,82,1,-1,0,failure
478,37,admin.,single,secondary,no,140,yes,no,secondary,310,1,-1,0,failure
479,39,management,single,secondary,no,1877,yes,no,secondary,185,1,-1,0,failure
480,51,blue-collar,married,primary,no,1127,yes,no,secondary,47,1,-1,0,failure
481,41,technician,married,secondary,no,871,yes,no,secondary,145,1,-1,0,failure
482,41,technician,married,secondary,no,767,yes,yes,secondary,204,1,-1,0,failure
483,43,blue-collar,married,secondary,no,0,no,no,secondary,187,1,-1,0,failure
484,30,services,single,secondary,no,209,yes,no,secondary,30,2,-1,0,failure
485,54,management,divorced,primary,no,0,no,no,secondary,472,1,-1,0,failure
486,43,blue-collar,divorced,secondary,no,110,yes,yes,secondary,448,1,-1,0,failure
487,59,management,divorced,tertiary,no,-76,yes,yes,secondary,264,1,-1,0,failure
488,47,technician,married,secondary,no,178,yes,no,secondary,169,1,-1,0,failure
489,40,blue-collar,married,primary,no,-66,yes,no,secondary,288,1,-1,0,failure
490,32,technician,married,secondary,no,0,yes,no,secondary,176,2,-1,0,failure
491,29,blue-collar,married,secondary,no,1,yes,no,secondary,215,1,-1,0,failure
492,36,blue-collar,married,secondary,no,0,yes,no,secondary,337,1,-1,0,failure
493,55,unemployed,married,tertiary,no,5345,no,no,secondary,278,1,-1,0,failure
494,30,blue-collar,divorced,secondary,no,-209,yes,no,secondary,188,2,-1,0,failure
495,39,admin.,single,secondary,no,0,yes,no,secondary,174,2,-1,0,failure
496,39,blue-collar,divorced,secondary,no,42,yes,no,secondary,226,2,-1,0,failure
497,50,blue-collar,divorced,secondary,no,41,yes,no,secondary,190,1,-1,0,failure
498,44,blue-collar,married,secondary,no,-99,yes,no,secondary,111,2,-1,0,failure
499,37,technician,single,secondary,no,17,yes,no,secondary,164,1,-1,0,failure
500,46,admin.,married,primary,no,276,yes,yes,secondary,157,2,-1,0,failure
501,32,technician,single,secondary,no,-170,no,no,secondary,46,1,-1,0,failure
502,37,management,single,tertiary,no,230,yes,yes,secondary,374,1,-1,0,failure
503,29,blue-collar,married,secondary,no,9,yes,no,secondary,349,1,-1,0,failure
504,41,blue-collar,married,secondary,no,946,yes,no,secondary,325,1,-1,0,failure
505,45,blue-collar,married,primary,no,1297,yes,no,secondary,233,2,-1,0,failure
506,57,retired,divorced,secondary,no,-331,yes,no,secondary,531,1,-1,0,failure
507,48,blue-collar,single,secondary,no,44,yes,no,secondary,153,1,-1,0,failure
508,60,retired,married,secondary,yes,15,no,no,secondary,80,1,-1,0,failure
509,26,admin.,single,secondary,no,712,yes,no,secondary,232,1,-1,0,failure
510,58,retired,married,secondary,no,5435,yes,no,secondary,118,1,-1,0,failure
511,34,admin.,married,secondary,no,507,yes,no,secondary,190,1,-1,0,failure
512,55,unemployed,divorced,secondary,no,387,yes,no,secondary,918,1,-1,0,failure
513,41,blue-collar,married,primary,no,0,yes,yes,secondary,238,1,-1,0,failure
514,50,management,divorced,secondary,no,1716,yes,no,secondary,82,1,-1,0,failure
515,49,entrepreneur,married,secondary,no,167,yes,yes,secondary,198,3,-1,0,failure
516,44,admin.,married,secondary,no,40,no,yes,secondary,160,2,-1,0,failure
517,44,blue-collar,married,primary,no,148,yes,no,secondary,211,1,-1,0,failure
518,31,technician,married,secondary,no,17,yes,yes,secondary,120,1,-1,0,failure
519,34,blue-collar,single,tertiary,no,1011,yes,no,secondary,136,1,-1,0,failure
520,46,management,single,secondary,no,1527,yes,no,secondary,269,1,-1,0,failure
521,42,management,married,tertiary,no,744,no,no,secondary,157,1,-1,0,failure
522,52,admin.,married,secondary,no,484,yes,no,secondary,128,1,-1,0,failure
523,29,management,single,tertiary,no,0,yes,no,secondary,211,1,-1,0,failure
524,53,retired,married,primary,no,136,yes,no,secondary,267,2,-1,0,failure
525,43,blue-collar,married,secondary,no,1335,yes,no,secondary,371,2,-1,0,failure
526,38,management,married,secondary,no,517,yes,no,secondary,288,2,-1,0,failure
527,46,management,married,tertiary,no,459,yes,no,secondary,221,1,-1,0,failure
528,48,management,divorced,secondary,no,549,yes,no,secondary,427,1,-1,0,failure
529,30,admin.,divorced,secondary,no,83,yes,yes,secondary,310,1,-1,0,failure
530,44,blue-collar,married,primary,no,213,no,no,secondary,158,1,-1,0,failure
531,31,housemaid,married,primary,no,203,yes,no,secondary,604,3,-1,0,failure
532,42,services,single,secondary,no,518,yes,no,secondary,198,1,-1,0,failure
533,40,management,single,tertiary,no,3877,yes,no,secondary,145,1,-1,0,failure
534,52,admin.,married,secondary,no,1236,yes,no,secondary,247,1,-1,0,failure
535,45,blue-collar,divorced,secondary,no,756,yes,no,secondary,179,2,-1,0,failure
536,48,blue-collar,married,secondary,no,157,yes,no,secondary,73,1,-1,0,failure
537,45,blue-collar,married,primary,no,-66,yes,no,secondary,263,2,-1,0,failure
538,34,blue-collar,married,secondary,no,245,yes,no,secondary,13,1,-1,0,failure
539,34,blue-collar,married,primary,no,-144,yes,no,secondary,79,2,-1,0,failure
540,46,blue-collar,married,secondary,no,71,yes,no,secondary,416,1,-1,0,failure
541,49,services,divorced,secondary,no,505,yes,no,secondary,162,1,-1,0,failure
542,50,technician,married,primary,no,249,yes,no,secondary,129,1,-1,0,failure
543,34,admin.,single,secondary,no,0,yes,no,secondary,150,1,-1,0,failure
544,40,unemployed,single,secondary,no,11,yes,no,secondary,43,1,-1,0,failure
545,36,admin.,married,secondary,no,639,yes,no,secondary,191,1,-1,0,failure
546,59,blue-collar,divorced,secondary,no,124,yes,no,secondary,26,1,-1,0,failure
547,45,blue-collar,married,secondary,no,82,yes,no,secondary,250,1,-1,0,failure
548,36,self-employed,married,tertiary,no,107,yes,no,secondary,146,1,-1,0,failure
549,56,services,married,secondary,no,473,yes,no,secondary,416,1,-1,0,failure
550,42,services,divorced,secondary,no,372,yes,yes,secondary,121,2,-1,0,failure
551,30,admin.,married,secondary,no,46,yes,no,secondary,114,2,-1,0,failure
552,30,student,single,tertiary,no,34,yes,no,secondary,289,1,-1,0,failure
553,47,self-employed,married,secondary,no,935,yes,no,secondary,225,1,-1,0,failure
554,33,blue-collar,married,secondary,no,-10,yes,no,secondary,123,1,-1,0,failure
555,36,admin.,married,secondary,no,-106,yes,no,secondary,130,2,-1,0,failure
556,39,services,divorced,primary,no,471,yes,no,secondary,161,2,-1,0,failure
557,56,admin.,divorced,secondary,no,778,yes,no,secondary,149,2,-1,0,failure
558,39,blue-collar,divorced,secondary,no,170,yes,no,secondary,268,2,-1,0,failure
559,42,technician,married,secondary,no,315,yes,no,secondary,259,2,-1,0,failure
560,52,blue-collar,married,secondary,no,3165,no,no,secondary,26,1,-1,0,failure
561,36,admin.,divorced,secondary,no,131,yes,no,secondary,153,1,-1,0,failure
562,35,entrepreneur,married,secondary,yes,204,yes,no,secondary,424,2,-1,0,failure
563,47,technician,married,secondary,no,83,yes,no,secondary,179,2,-1,0,failure
564,59,services,divorced,secondary,no,0,yes,yes,secondary,97,1,-1,0,failure
565,57,blue-collar,married,primary,no,5431,yes,yes,secondary,383,1,-1,0,failure
566,38,management,married,secondary,no,1759,yes,no,secondary,440,1,-1,0,failure
567,46,unemployed,married,secondary,no,-125,yes,no,secondary,23,1,-1,0,failure
568,34,blue-collar,married,secondary,no,0,no,no,secondary,195,1,-1,0,failure
569,28,services,single,secondary,no,5090,yes,no,secondary,1297,3,-1,0,failure
570,38,technician,married,secondary,no,573,yes,no,secondary,87,1,-1,0,failure
571,56,blue-collar,married,secondary,no,1602,yes,no,secondary,427,1,-1,0,failure
572,41,blue-collar,single,primary,yes,-137,yes,yes,secondary,189,1,-1,0,failure
573,52,technician,married,secondary,no,0,no,no,secondary,195,1,-1,0,failure
574,54,services,married,secondary,no,193,no,no,secondary,179,1,-1,0,failure
575,61,retired,married,secondary,no,195,yes,yes,secondary,179,1,-1,0,failure
576,53,entrepreneur,married,secondary,no,288,no,no,secondary,69,1,-1,0,failure
577,47,technician,married,secondary,no,19,yes,no,secondary,105,2,-1,0,failure
578,53,blue-collar,married,primary,no,25,yes,no,secondary,266,3,-1,0,failure
579,46,services,married,secondary,no,216,yes,no,secondary,524,2,-1,0,failure
580,39,blue-collar,divorced,primary,no,190,yes,yes,secondary,96,2,-1,0,failure
581,56,technician,divorced,secondary,no,99,yes,no,secondary,155,2,-1,0,failure
